"2017 NAICS Code","2017 NAICS Title","GHG","Unit","Supply Chain Emission Factors without Margins","Margins of Supply Chain Emission Factors","Supply Chain Emission Factors with Margins","Reference USEEIO Code"
561730,"Landscaping Services","HFC-236fa","kg/2021 USD, purchaser price","1.34e-08","0.00e+00","1.34e-08","561700"
561730,"Landscaping Services","Nitrous oxide","kg/2021 USD, purchaser price","2.79e-05","0.00e+00","2.79e-05","561700"
561740,"Carpet and Upholstery Cleaning Services","HFC-32","kg/2021 USD, purchaser price","1.20e-06","0.00e+00","1.20e-06","561700"
561740,"Carpet and Upholstery Cleaning Services","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","2.01e-06","0.00e+00","2.01e-06","561700"
561740,"Carpet and Upholstery Cleaning Services","Carbon dioxide","kg/2021 USD, purchaser price","1.24e-01","0.00e+00","1.24e-01","561700"
561740,"Carpet and Upholstery Cleaning Services","Carbon tetrafluoride","kg/2021 USD, purchaser price","3.73e-08","0.00e+00","3.73e-08","561700"
561740,"Carpet and Upholstery Cleaning Services","Hexafluoroethane","kg/2021 USD, purchaser price","6.97e-09","0.00e+00","6.97e-09","561700"
561740,"Carpet and Upholstery Cleaning Services","Methane","kg/2021 USD, purchaser price","5.98e-04","0.00e+00","5.98e-04","561700"
561740,"Carpet and Upholstery Cleaning Services","HFC-143a","kg/2021 USD, purchaser price","7.44e-07","0.00e+00","7.44e-07","561700"
561740,"Carpet and Upholstery Cleaning Services","Perfluorocyclobutane","kg/2021 USD, purchaser price","2.85e-10","0.00e+00","2.85e-10","561700"
561740,"Carpet and Upholstery Cleaning Services","Perfluoropropane","kg/2021 USD, purchaser price","3.33e-10","0.00e+00","3.33e-10","561700"
561740,"Carpet and Upholstery Cleaning Services","HFC-125","kg/2021 USD, purchaser price","2.00e-06","0.00e+00","2.00e-06","561700"
561740,"Carpet and Upholstery Cleaning Services","Nitrogen trifluoride","kg/2021 USD, purchaser price","1.03e-09","0.00e+00","1.03e-09","561700"
561740,"Carpet and Upholstery Cleaning Services","HFC-23","kg/2021 USD, purchaser price","9.88e-09","0.00e+00","9.88e-09","561700"
561740,"Carpet and Upholstery Cleaning Services","HFC-236fa","kg/2021 USD, purchaser price","1.34e-08","0.00e+00","1.34e-08","561700"
561740,"Carpet and Upholstery Cleaning Services","Sulfur hexafluoride","kg/2021 USD, purchaser price","8.63e-09","0.00e+00","8.63e-09","561700"
561740,"Carpet and Upholstery Cleaning Services","HFC-134a","kg/2021 USD, purchaser price","5.10e-06","0.00e+00","5.10e-06","561700"
561740,"Carpet and Upholstery Cleaning Services","Nitrous oxide","kg/2021 USD, purchaser price","2.79e-05","0.00e+00","2.79e-05","561700"
561790,"Other Services to Buildings and Dwellings","Carbon dioxide","kg/2021 USD, purchaser price","1.24e-01","0.00e+00","1.24e-01","561700"
561790,"Other Services to Buildings and Dwellings","Carbon tetrafluoride","kg/2021 USD, purchaser price","3.73e-08","0.00e+00","3.73e-08","561700"
561790,"Other Services to Buildings and Dwellings","Hexafluoroethane","kg/2021 USD, purchaser price","6.97e-09","0.00e+00","6.97e-09","561700"
561790,"Other Services to Buildings and Dwellings","Methane","kg/2021 USD, purchaser price","5.98e-04","0.00e+00","5.98e-04","561700"
561790,"Other Services to Buildings and Dwellings","HFC-143a","kg/2021 USD, purchaser price","7.44e-07","0.00e+00","7.44e-07","561700"
561790,"Other Services to Buildings and Dwellings","Perfluorocyclobutane","kg/2021 USD, purchaser price","2.85e-10","0.00e+00","2.85e-10","561700"
561790,"Other Services to Buildings and Dwellings","HFC-32","kg/2021 USD, purchaser price","1.20e-06","0.00e+00","1.20e-06","561700"
561790,"Other Services to Buildings and Dwellings","HFC-125","kg/2021 USD, purchaser price","2.00e-06","0.00e+00","2.00e-06","561700"
561790,"Other Services to Buildings and Dwellings","Nitrogen trifluoride","kg/2021 USD, purchaser price","1.03e-09","0.00e+00","1.03e-09","561700"
561790,"Other Services to Buildings and Dwellings","HFC-23","kg/2021 USD, purchaser price","9.88e-09","0.00e+00","9.88e-09","561700"
561790,"Other Services to Buildings and Dwellings","Perfluoropropane","kg/2021 USD, purchaser price","3.33e-10","0.00e+00","3.33e-10","561700"
561790,"Other Services to Buildings and Dwellings","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","2.01e-06","0.00e+00","2.01e-06","561700"
561790,"Other Services to Buildings and Dwellings","HFC-134a","kg/2021 USD, purchaser price","5.10e-06","0.00e+00","5.10e-06","561700"
561790,"Other Services to Buildings and Dwellings","Nitrous oxide","kg/2021 USD, purchaser price","2.79e-05","0.00e+00","2.79e-05","561700"
561790,"Other Services to Buildings and Dwellings","HFC-236fa","kg/2021 USD, purchaser price","1.34e-08","0.00e+00","1.34e-08","561700"
561790,"Other Services to Buildings and Dwellings","Sulfur hexafluoride","kg/2021 USD, purchaser price","8.63e-09","0.00e+00","8.63e-09","561700"
561910,"Packaging and Labeling Services","Carbon dioxide","kg/2021 USD, purchaser price","9.75e-02","0.00e+00","9.75e-02","561900"
561910,"Packaging and Labeling Services","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","4.75e-07","0.00e+00","4.75e-07","561900"
561910,"Packaging and Labeling Services","Perfluoropropane","kg/2021 USD, purchaser price","2.06e-10","0.00e+00","2.06e-10","561900"
561910,"Packaging and Labeling Services","Carbon tetrafluoride","kg/2021 USD, purchaser price","1.42e-08","0.00e+00","1.42e-08","561900"
561910,"Packaging and Labeling Services","Methane","kg/2021 USD, purchaser price","5.55e-04","0.00e+00","5.55e-04","561900"
561910,"Packaging and Labeling Services","Sulfur hexafluoride","kg/2021 USD, purchaser price","6.12e-09","0.00e+00","6.12e-09","561900"
561910,"Packaging and Labeling Services","Hexafluoroethane","kg/2021 USD, purchaser price","3.02e-09","0.00e+00","3.02e-09","561900"
561910,"Packaging and Labeling Services","Nitrogen trifluoride","kg/2021 USD, purchaser price","6.35e-10","0.00e+00","6.35e-10","561900"
561910,"Packaging and Labeling Services","HFC-236fa","kg/2021 USD, purchaser price","3.17e-09","0.00e+00","3.17e-09","561900"
561910,"Packaging and Labeling Services","HFC-125","kg/2021 USD, purchaser price","4.72e-07","0.00e+00","4.72e-07","561900"
561910,"Packaging and Labeling Services","Nitrous oxide","kg/2021 USD, purchaser price","1.79e-05","0.00e+00","1.79e-05","561900"
561910,"Packaging and Labeling Services","HFC-32","kg/2021 USD, purchaser price","2.85e-07","0.00e+00","2.85e-07","561900"
561910,"Packaging and Labeling Services","HFC-134a","kg/2021 USD, purchaser price","1.21e-06","0.00e+00","1.21e-06","561900"
561910,"Packaging and Labeling Services","Perfluorocyclobutane","kg/2021 USD, purchaser price","1.77e-10","0.00e+00","1.77e-10","561900"
561910,"Packaging and Labeling Services","HFC-23","kg/2021 USD, purchaser price","7.76e-09","0.00e+00","7.76e-09","561900"
561910,"Packaging and Labeling Services","HFC-143a","kg/2021 USD, purchaser price","1.76e-07","0.00e+00","1.76e-07","561900"
561920,"Convention and Trade Show Organizers","HFC-143a","kg/2021 USD, purchaser price","1.76e-07","0.00e+00","1.76e-07","561900"
561920,"Convention and Trade Show Organizers","Carbon tetrafluoride","kg/2021 USD, purchaser price","1.42e-08","0.00e+00","1.42e-08","561900"
561920,"Convention and Trade Show Organizers","Carbon dioxide","kg/2021 USD, purchaser price","9.75e-02","0.00e+00","9.75e-02","561900"
561920,"Convention and Trade Show Organizers","HFC-23","kg/2021 USD, purchaser price","7.76e-09","0.00e+00","7.76e-09","561900"
561920,"Convention and Trade Show Organizers","Hexafluoroethane","kg/2021 USD, purchaser price","3.02e-09","0.00e+00","3.02e-09","561900"
561920,"Convention and Trade Show Organizers","Nitrogen trifluoride","kg/2021 USD, purchaser price","6.35e-10","0.00e+00","6.35e-10","561900"
561920,"Convention and Trade Show Organizers","HFC-236fa","kg/2021 USD, purchaser price","3.17e-09","0.00e+00","3.17e-09","561900"
561920,"Convention and Trade Show Organizers","HFC-125","kg/2021 USD, purchaser price","4.72e-07","0.00e+00","4.72e-07","561900"
561920,"Convention and Trade Show Organizers","Nitrous oxide","kg/2021 USD, purchaser price","1.79e-05","0.00e+00","1.79e-05","561900"
561920,"Convention and Trade Show Organizers","HFC-32","kg/2021 USD, purchaser price","2.85e-07","0.00e+00","2.85e-07","561900"
561920,"Convention and Trade Show Organizers","HFC-134a","kg/2021 USD, purchaser price","1.21e-06","0.00e+00","1.21e-06","561900"
561920,"Convention and Trade Show Organizers","Perfluorocyclobutane","kg/2021 USD, purchaser price","1.77e-10","0.00e+00","1.77e-10","561900"
561920,"Convention and Trade Show Organizers","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","4.75e-07","0.00e+00","4.75e-07","561900"
561920,"Convention and Trade Show Organizers","Sulfur hexafluoride","kg/2021 USD, purchaser price","6.12e-09","0.00e+00","6.12e-09","561900"
561920,"Convention and Trade Show Organizers","Perfluoropropane","kg/2021 USD, purchaser price","2.06e-10","0.00e+00","2.06e-10","561900"
561920,"Convention and Trade Show Organizers","Methane","kg/2021 USD, purchaser price","5.55e-04","0.00e+00","5.55e-04","561900"
561990,"All Other Support Services","Methane","kg/2021 USD, purchaser price","5.55e-04","0.00e+00","5.55e-04","561900"
561990,"All Other Support Services","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","4.75e-07","0.00e+00","4.75e-07","561900"
561990,"All Other Support Services","Hexafluoroethane","kg/2021 USD, purchaser price","3.02e-09","0.00e+00","3.02e-09","561900"
561990,"All Other Support Services","Nitrogen trifluoride","kg/2021 USD, purchaser price","6.35e-10","0.00e+00","6.35e-10","561900"
561990,"All Other Support Services","HFC-236fa","kg/2021 USD, purchaser price","3.17e-09","0.00e+00","3.17e-09","561900"
561990,"All Other Support Services","HFC-125","kg/2021 USD, purchaser price","4.72e-07","0.00e+00","4.72e-07","561900"
561990,"All Other Support Services","Nitrous oxide","kg/2021 USD, purchaser price","1.79e-05","0.00e+00","1.79e-05","561900"
561990,"All Other Support Services","HFC-32","kg/2021 USD, purchaser price","2.85e-07","0.00e+00","2.85e-07","561900"
561990,"All Other Support Services","HFC-134a","kg/2021 USD, purchaser price","1.21e-06","0.00e+00","1.21e-06","561900"
561990,"All Other Support Services","Perfluorocyclobutane","kg/2021 USD, purchaser price","1.77e-10","0.00e+00","1.77e-10","561900"
561990,"All Other Support Services","Carbon dioxide","kg/2021 USD, purchaser price","9.75e-02","0.00e+00","9.75e-02","561900"
561990,"All Other Support Services","HFC-143a","kg/2021 USD, purchaser price","1.76e-07","0.00e+00","1.76e-07","561900"
561990,"All Other Support Services","Perfluoropropane","kg/2021 USD, purchaser price","2.06e-10","0.00e+00","2.06e-10","561900"
561990,"All Other Support Services","Carbon tetrafluoride","kg/2021 USD, purchaser price","1.42e-08","0.00e+00","1.42e-08","561900"
561990,"All Other Support Services","HFC-23","kg/2021 USD, purchaser price","7.76e-09","0.00e+00","7.76e-09","561900"
561990,"All Other Support Services","Sulfur hexafluoride","kg/2021 USD, purchaser price","6.12e-09","0.00e+00","6.12e-09","561900"
562111,"Solid Waste Collection","Carbon dioxide","kg/2021 USD, purchaser price","1.65e-01","0.00e+00","1.65e-01","562111"
562111,"Solid Waste Collection","Carbon tetrafluoride","kg/2021 USD, purchaser price","4.69e-08","0.00e+00","4.69e-08","562111"
562111,"Solid Waste Collection","Hexafluoroethane","kg/2021 USD, purchaser price","8.53e-09","0.00e+00","8.53e-09","562111"
562111,"Solid Waste Collection","HFC-125","kg/2021 USD, purchaser price","6.33e-07","0.00e+00","6.33e-07","562111"
562111,"Solid Waste Collection","HFC-134a","kg/2021 USD, purchaser price","1.63e-06","0.00e+00","1.63e-06","562111"
562111,"Solid Waste Collection","HFC-143a","kg/2021 USD, purchaser price","2.36e-07","0.00e+00","2.36e-07","562111"
562111,"Solid Waste Collection","HFC-23","kg/2021 USD, purchaser price","2.77e-08","0.00e+00","2.77e-08","562111"
562111,"Solid Waste Collection","HFC-236fa","kg/2021 USD, purchaser price","4.26e-09","0.00e+00","4.26e-09","562111"
562111,"Solid Waste Collection","HFC-32","kg/2021 USD, purchaser price","3.82e-07","0.00e+00","3.82e-07","562111"
562111,"Solid Waste Collection","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","6.38e-07","0.00e+00","6.38e-07","562111"
562111,"Solid Waste Collection","Methane","kg/2021 USD, purchaser price","7.39e-04","0.00e+00","7.39e-04","562111"
562111,"Solid Waste Collection","Nitrogen trifluoride","kg/2021 USD, purchaser price","9.52e-10","0.00e+00","9.52e-10","562111"
562111,"Solid Waste Collection","Nitrous oxide","kg/2021 USD, purchaser price","2.17e-05","0.00e+00","2.17e-05","562111"
562111,"Solid Waste Collection","Perfluorocyclobutane","kg/2021 USD, purchaser price","2.65e-10","0.00e+00","2.65e-10","562111"
562111,"Solid Waste Collection","Perfluoropropane","kg/2021 USD, purchaser price","3.09e-10","0.00e+00","3.09e-10","562111"
562111,"Solid Waste Collection","Sulfur hexafluoride","kg/2021 USD, purchaser price","1.10e-08","0.00e+00","1.10e-08","562111"
562112,"Hazardous Waste Collection","Carbon dioxide","kg/2021 USD, purchaser price","1.88e-01","0.00e+00","1.88e-01","562HAZ"
562112,"Hazardous Waste Collection","HFC-236fa","kg/2021 USD, purchaser price","3.24e-08","0.00e+00","3.24e-08","562HAZ"
562112,"Hazardous Waste Collection","Carbon tetrafluoride","kg/2021 USD, purchaser price","7.52e-08","0.00e+00","7.52e-08","562HAZ"
562112,"Hazardous Waste Collection","HFC-32","kg/2021 USD, purchaser price","2.91e-06","0.00e+00","2.91e-06","562HAZ"
562112,"Hazardous Waste Collection","Hexafluoroethane","kg/2021 USD, purchaser price","1.30e-08","0.00e+00","1.30e-08","562HAZ"
562112,"Hazardous Waste Collection","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","4.85e-06","0.00e+00","4.85e-06","562HAZ"
562112,"Hazardous Waste Collection","HFC-125","kg/2021 USD, purchaser price","4.82e-06","0.00e+00","4.82e-06","562HAZ"
562112,"Hazardous Waste Collection","Methane","kg/2021 USD, purchaser price","6.08e-02","0.00e+00","6.08e-02","562HAZ"
562112,"Hazardous Waste Collection","HFC-134a","kg/2021 USD, purchaser price","1.23e-05","0.00e+00","1.23e-05","562HAZ"
562112,"Hazardous Waste Collection","Nitrogen trifluoride","kg/2021 USD, purchaser price","1.39e-09","0.00e+00","1.39e-09","562HAZ"
562112,"Hazardous Waste Collection","HFC-143a","kg/2021 USD, purchaser price","1.80e-06","0.00e+00","1.80e-06","562HAZ"
562112,"Hazardous Waste Collection","Nitrous oxide","kg/2021 USD, purchaser price","7.26e-05","0.00e+00","7.26e-05","562HAZ"
562112,"Hazardous Waste Collection","HFC-23","kg/2021 USD, purchaser price","4.16e-08","0.00e+00","4.16e-08","562HAZ"
562112,"Hazardous Waste Collection","Perfluorocyclobutane","kg/2021 USD, purchaser price","3.86e-10","0.00e+00","3.86e-10","562HAZ"
562112,"Hazardous Waste Collection","Perfluoropropane","kg/2021 USD, purchaser price","4.50e-10","0.00e+00","4.50e-10","562HAZ"
562112,"Hazardous Waste Collection","Sulfur hexafluoride","kg/2021 USD, purchaser price","1.61e-08","0.00e+00","1.61e-08","562HAZ"
562119,"Other Waste Collection","Carbon dioxide","kg/2021 USD, purchaser price","1.20e-01","0.00e+00","1.20e-01","562OTH"
562119,"Other Waste Collection","Methane","kg/2021 USD, purchaser price","1.16e-02","0.00e+00","1.16e-02","562OTH"
562119,"Other Waste Collection","HFC-236fa","kg/2021 USD, purchaser price","3.91e-08","0.00e+00","3.91e-08","562OTH"
562119,"Other Waste Collection","Carbon tetrafluoride","kg/2021 USD, purchaser price","4.52e-08","0.00e+00","4.52e-08","562OTH"
562119,"Other Waste Collection","Nitrogen trifluoride","kg/2021 USD, purchaser price","7.84e-10","0.00e+00","7.84e-10","562OTH"
562119,"Other Waste Collection","HFC-32","kg/2021 USD, purchaser price","3.51e-06","0.00e+00","3.51e-06","562OTH"
562119,"Other Waste Collection","Hexafluoroethane","kg/2021 USD, purchaser price","7.39e-09","0.00e+00","7.39e-09","562OTH"
562119,"Other Waste Collection","Nitrous oxide","kg/2021 USD, purchaser price","5.62e-04","0.00e+00","5.62e-04","562OTH"
562119,"Other Waste Collection","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","5.86e-06","0.00e+00","5.86e-06","562OTH"
562119,"Other Waste Collection","HFC-23","kg/2021 USD, purchaser price","2.36e-08","0.00e+00","2.36e-08","562OTH"
562119,"Other Waste Collection","HFC-125","kg/2021 USD, purchaser price","5.82e-06","0.00e+00","5.82e-06","562OTH"
562119,"Other Waste Collection","Perfluorocyclobutane","kg/2021 USD, purchaser price","2.18e-10","0.00e+00","2.18e-10","562OTH"
562119,"Other Waste Collection","HFC-134a","kg/2021 USD, purchaser price","1.49e-05","0.00e+00","1.49e-05","562OTH"
562119,"Other Waste Collection","Perfluoropropane","kg/2021 USD, purchaser price","2.54e-10","0.00e+00","2.54e-10","562OTH"
562119,"Other Waste Collection","HFC-143a","kg/2021 USD, purchaser price","2.17e-06","0.00e+00","2.17e-06","562OTH"
562119,"Other Waste Collection","Sulfur hexafluoride","kg/2021 USD, purchaser price","9.13e-09","0.00e+00","9.13e-09","562OTH"
562211,"Hazardous Waste Treatment and Disposal","Carbon dioxide","kg/2021 USD, purchaser price","1.88e-01","0.00e+00","1.88e-01","562HAZ"
562211,"Hazardous Waste Treatment and Disposal","Carbon tetrafluoride","kg/2021 USD, purchaser price","7.52e-08","0.00e+00","7.52e-08","562HAZ"
562211,"Hazardous Waste Treatment and Disposal","Hexafluoroethane","kg/2021 USD, purchaser price","1.30e-08","0.00e+00","1.30e-08","562HAZ"
562211,"Hazardous Waste Treatment and Disposal","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","4.85e-06","0.00e+00","4.85e-06","562HAZ"
562211,"Hazardous Waste Treatment and Disposal","HFC-125","kg/2021 USD, purchaser price","4.82e-06","0.00e+00","4.82e-06","562HAZ"
562211,"Hazardous Waste Treatment and Disposal","Methane","kg/2021 USD, purchaser price","6.08e-02","0.00e+00","6.08e-02","562HAZ"
562211,"Hazardous Waste Treatment and Disposal","HFC-134a","kg/2021 USD, purchaser price","1.23e-05","0.00e+00","1.23e-05","562HAZ"
562211,"Hazardous Waste Treatment and Disposal","Nitrogen trifluoride","kg/2021 USD, purchaser price","1.39e-09","0.00e+00","1.39e-09","562HAZ"
562211,"Hazardous Waste Treatment and Disposal","HFC-143a","kg/2021 USD, purchaser price","1.80e-06","0.00e+00","1.80e-06","562HAZ"
562211,"Hazardous Waste Treatment and Disposal","Nitrous oxide","kg/2021 USD, purchaser price","7.26e-05","0.00e+00","7.26e-05","562HAZ"
562211,"Hazardous Waste Treatment and Disposal","HFC-23","kg/2021 USD, purchaser price","4.16e-08","0.00e+00","4.16e-08","562HAZ"
562211,"Hazardous Waste Treatment and Disposal","Perfluorocyclobutane","kg/2021 USD, purchaser price","3.86e-10","0.00e+00","3.86e-10","562HAZ"
562211,"Hazardous Waste Treatment and Disposal","HFC-236fa","kg/2021 USD, purchaser price","3.24e-08","0.00e+00","3.24e-08","562HAZ"
562211,"Hazardous Waste Treatment and Disposal","Perfluoropropane","kg/2021 USD, purchaser price","4.50e-10","0.00e+00","4.50e-10","562HAZ"
562211,"Hazardous Waste Treatment and Disposal","HFC-32","kg/2021 USD, purchaser price","2.91e-06","0.00e+00","2.91e-06","562HAZ"
562211,"Hazardous Waste Treatment and Disposal","Sulfur hexafluoride","kg/2021 USD, purchaser price","1.61e-08","0.00e+00","1.61e-08","562HAZ"
562212,"Solid Waste Landfill","Carbon dioxide","kg/2021 USD, purchaser price","1.43e-01","0.00e+00","1.43e-01","562212"
562212,"Solid Waste Landfill","Carbon tetrafluoride","kg/2021 USD, purchaser price","5.23e-08","0.00e+00","5.23e-08","562212"
562212,"Solid Waste Landfill","Hexafluoroethane","kg/2021 USD, purchaser price","9.26e-09","0.00e+00","9.26e-09","562212"
562212,"Solid Waste Landfill","HFC-125","kg/2021 USD, purchaser price","2.32e-06","0.00e+00","2.32e-06","562212"
562212,"Solid Waste Landfill","HFC-134a","kg/2021 USD, purchaser price","5.93e-06","0.00e+00","5.93e-06","562212"
562212,"Solid Waste Landfill","HFC-143a","kg/2021 USD, purchaser price","8.65e-07","0.00e+00","8.65e-07","562212"
562212,"Solid Waste Landfill","HFC-23","kg/2021 USD, purchaser price","2.98e-08","0.00e+00","2.98e-08","562212"
562212,"Solid Waste Landfill","HFC-236fa","kg/2021 USD, purchaser price","1.56e-08","0.00e+00","1.56e-08","562212"
562212,"Solid Waste Landfill","HFC-32","kg/2021 USD, purchaser price","1.40e-06","0.00e+00","1.40e-06","562212"
562212,"Solid Waste Landfill","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","2.34e-06","0.00e+00","2.34e-06","562212"
562212,"Solid Waste Landfill","Methane","kg/2021 USD, purchaser price","4.33e-01","0.00e+00","4.33e-01","562212"
562212,"Solid Waste Landfill","Nitrogen trifluoride","kg/2021 USD, purchaser price","1.02e-09","0.00e+00","1.02e-09","562212"
562212,"Solid Waste Landfill","Nitrous oxide","kg/2021 USD, purchaser price","2.57e-05","0.00e+00","2.57e-05","562212"
562212,"Solid Waste Landfill","Perfluorocyclobutane","kg/2021 USD, purchaser price","2.85e-10","0.00e+00","2.85e-10","562212"
562212,"Solid Waste Landfill","Perfluoropropane","kg/2021 USD, purchaser price","3.32e-10","0.00e+00","3.32e-10","562212"
562212,"Solid Waste Landfill","Sulfur hexafluoride","kg/2021 USD, purchaser price","1.18e-08","0.00e+00","1.18e-08","562212"
562213,"Solid Waste Combustors and Incinerators","Carbon dioxide","kg/2021 USD, purchaser price","2.06e+00","0.00e+00","2.06e+00","562213"
562213,"Solid Waste Combustors and Incinerators","Carbon tetrafluoride","kg/2021 USD, purchaser price","3.33e-08","0.00e+00","3.33e-08","562213"
562213,"Solid Waste Combustors and Incinerators","Hexafluoroethane","kg/2021 USD, purchaser price","5.71e-09","0.00e+00","5.71e-09","562213"
562213,"Solid Waste Combustors and Incinerators","HFC-125","kg/2021 USD, purchaser price","2.97e-06","0.00e+00","2.97e-06","562213"
562213,"Solid Waste Combustors and Incinerators","HFC-134a","kg/2021 USD, purchaser price","7.58e-06","0.00e+00","7.58e-06","562213"
562213,"Solid Waste Combustors and Incinerators","HFC-143a","kg/2021 USD, purchaser price","1.11e-06","0.00e+00","1.11e-06","562213"
562213,"Solid Waste Combustors and Incinerators","HFC-23","kg/2021 USD, purchaser price","1.85e-08","0.00e+00","1.85e-08","562213"
562213,"Solid Waste Combustors and Incinerators","HFC-236fa","kg/2021 USD, purchaser price","1.99e-08","0.00e+00","1.99e-08","562213"
562213,"Solid Waste Combustors and Incinerators","HFC-32","kg/2021 USD, purchaser price","1.79e-06","0.00e+00","1.79e-06","562213"
562213,"Solid Waste Combustors and Incinerators","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","2.99e-06","0.00e+00","2.99e-06","562213"
562213,"Solid Waste Combustors and Incinerators","Methane","kg/2021 USD, purchaser price","5.49e-04","0.00e+00","5.49e-04","562213"
562213,"Solid Waste Combustors and Incinerators","Nitrogen trifluoride","kg/2021 USD, purchaser price","6.45e-10","0.00e+00","6.45e-10","562213"
562213,"Solid Waste Combustors and Incinerators","Nitrous oxide","kg/2021 USD, purchaser price","2.20e-04","0.00e+00","2.20e-04","562213"
562213,"Solid Waste Combustors and Incinerators","Perfluorocyclobutane","kg/2021 USD, purchaser price","1.80e-10","0.00e+00","1.80e-10","562213"
562213,"Solid Waste Combustors and Incinerators","Perfluoropropane","kg/2021 USD, purchaser price","2.09e-10","0.00e+00","2.09e-10","562213"
562213,"Solid Waste Combustors and Incinerators","Sulfur hexafluoride","kg/2021 USD, purchaser price","7.38e-09","0.00e+00","7.38e-09","562213"
562219,"Other Nonhazardous Waste Treatment and Disposal","Carbon dioxide","kg/2021 USD, purchaser price","1.20e-01","0.00e+00","1.20e-01","562OTH"
562219,"Other Nonhazardous Waste Treatment and Disposal","Methane","kg/2021 USD, purchaser price","1.16e-02","0.00e+00","1.16e-02","562OTH"
562219,"Other Nonhazardous Waste Treatment and Disposal","HFC-236fa","kg/2021 USD, purchaser price","3.91e-08","0.00e+00","3.91e-08","562OTH"
562219,"Other Nonhazardous Waste Treatment and Disposal","HFC-134a","kg/2021 USD, purchaser price","1.49e-05","0.00e+00","1.49e-05","562OTH"
562219,"Other Nonhazardous Waste Treatment and Disposal","Carbon tetrafluoride","kg/2021 USD, purchaser price","4.52e-08","0.00e+00","4.52e-08","562OTH"
562219,"Other Nonhazardous Waste Treatment and Disposal","Nitrogen trifluoride","kg/2021 USD, purchaser price","7.84e-10","0.00e+00","7.84e-10","562OTH"
562219,"Other Nonhazardous Waste Treatment and Disposal","HFC-32","kg/2021 USD, purchaser price","3.51e-06","0.00e+00","3.51e-06","562OTH"
562219,"Other Nonhazardous Waste Treatment and Disposal","HFC-143a","kg/2021 USD, purchaser price","2.17e-06","0.00e+00","2.17e-06","562OTH"
562219,"Other Nonhazardous Waste Treatment and Disposal","Hexafluoroethane","kg/2021 USD, purchaser price","7.39e-09","0.00e+00","7.39e-09","562OTH"
562219,"Other Nonhazardous Waste Treatment and Disposal","Nitrous oxide","kg/2021 USD, purchaser price","5.62e-04","0.00e+00","5.62e-04","562OTH"
562219,"Other Nonhazardous Waste Treatment and Disposal","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","5.86e-06","0.00e+00","5.86e-06","562OTH"
562219,"Other Nonhazardous Waste Treatment and Disposal","HFC-23","kg/2021 USD, purchaser price","2.36e-08","0.00e+00","2.36e-08","562OTH"
562219,"Other Nonhazardous Waste Treatment and Disposal","HFC-125","kg/2021 USD, purchaser price","5.82e-06","0.00e+00","5.82e-06","562OTH"
562219,"Other Nonhazardous Waste Treatment and Disposal","Perfluorocyclobutane","kg/2021 USD, purchaser price","2.18e-10","0.00e+00","2.18e-10","562OTH"
562219,"Other Nonhazardous Waste Treatment and Disposal","Perfluoropropane","kg/2021 USD, purchaser price","2.54e-10","0.00e+00","2.54e-10","562OTH"
562219,"Other Nonhazardous Waste Treatment and Disposal","Sulfur hexafluoride","kg/2021 USD, purchaser price","9.13e-09","0.00e+00","9.13e-09","562OTH"
562910,"Remediation Services","Carbon dioxide","kg/2021 USD, purchaser price","1.30e-01","0.00e+00","1.30e-01","562910"
562910,"Remediation Services","Carbon tetrafluoride","kg/2021 USD, purchaser price","5.77e-08","0.00e+00","5.77e-08","562910"
562910,"Remediation Services","Hexafluoroethane","kg/2021 USD, purchaser price","1.03e-08","0.00e+00","1.03e-08","562910"
562910,"Remediation Services","HFC-125","kg/2021 USD, purchaser price","1.48e-06","0.00e+00","1.48e-06","562910"
562910,"Remediation Services","HFC-134a","kg/2021 USD, purchaser price","3.80e-06","0.00e+00","3.80e-06","562910"
562910,"Remediation Services","HFC-143a","kg/2021 USD, purchaser price","5.53e-07","0.00e+00","5.53e-07","562910"
562910,"Remediation Services","HFC-23","kg/2021 USD, purchaser price","3.29e-08","0.00e+00","3.29e-08","562910"
562910,"Remediation Services","HFC-236fa","kg/2021 USD, purchaser price","9.97e-09","0.00e+00","9.97e-09","562910"
562910,"Remediation Services","HFC-32","kg/2021 USD, purchaser price","8.95e-07","0.00e+00","8.95e-07","562910"
562910,"Remediation Services","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","1.49e-06","0.00e+00","1.49e-06","562910"
562910,"Remediation Services","Methane","kg/2021 USD, purchaser price","5.05e-04","0.00e+00","5.05e-04","562910"
562910,"Remediation Services","Nitrogen trifluoride","kg/2021 USD, purchaser price","1.10e-09","0.00e+00","1.10e-09","562910"
562910,"Remediation Services","Nitrous oxide","kg/2021 USD, purchaser price","1.64e-05","0.00e+00","1.64e-05","562910"
